entry_date,exit_date,entry_price,exit_price,underlying_return,lower_strike,upper_strike,spread_cost,payoff,pl,roi,volatility
2010-12-21,2011-01-11,1385.74,1382.45,-0.23741827471243093,1358.0252,1427.3122,30.76575185766012,24.424800000000005,-6.340951857660116,-20.610423847260318,0.13966010183648825
2011-01-19,2011-02-09,1370.2,1362.95,-0.5291198365202199,1342.796,1411.306,30.28368771867912,20.153999999999996,-10.129687718679122,-33.449320349552686,0.13148370875573528
2011-02-17,2011-03-10,1383.67,1413.45,2.1522472843958473,1355.9966,1425.1801,30.778219882094163,57.4534000000001,26.67518011790594,86.6690153624666,0.14333038560821565
2011-03-18,2011-04-08,1419.55,1475.1,3.913211933359162,1391.1589999999999,1462.1365,31.709016673188017,70.97750000000019,39.268483326812174,123.84011693436135,0.15199724276595217
2011-04-18,2011-05-09,1495.51,1513.05,1.1728440465125667,1465.5998,1540.3753,32.245625399601465,47.450199999999995,15.20457460039853,47.152363807421914,0.095589508623156
2011-05-17,2011-06-07,1486.85,1544.25,3.860510475165624,1457.1129999999998,1531.4555,33.51903654231285,74.3425000000002,40.82346345768735,121.791876106444,0.17455215857914547
2011-06-15,2011-07-06,1530.7,1529.5,-0.07839550532436901,1500.086,1576.621,33.023661993682694,29.413999999999987,-3.609661993682707,-10.93053215713394,0.09632741331810031
2011-07-14,2011-08-04,1587.25,1648.4,3.8525752086942866,1555.5049999999999,1634.8675,35.01497502488306,79.36250000000018,44.347524975117125,126.65302472328477,0.12828008925244752
2011-08-12,2011-09-02,1746.6,1884.2,7.878163288675144,1711.668,1798.998,39.77847064658539,87.33000000000015,47.551529353414765,119.54086866709798,0.2087710159826762
2011-09-12,2011-10-03,1813.75,1660.95,-8.424534803583727,1777.475,1868.1625000000001,42.060481517927656,0.0,-42.060481517927656,-100.0,0.3733524917905432
2011-10-11,2011-11-01,1663.1,1720.3,3.4393602308941063,1629.838,1712.993,38.38152272575826,83.15499999999997,44.77347727424171,116.65372839466252,0.291243946873903
2011-11-09,2011-11-30,1772.24,1745.7,-1.4975398365909776,1736.7952,1825.4072,40.29634307594421,8.904800000000023,-31.391543075944185,-77.90171683019062,0.20232392357128154
2011-12-08,2011-12-29,1708.8,1546.7,-9.486189138576773,1674.624,1760.064,38.85256820392527,0.0,-38.85256820392527,-100.0,0.20219628388672795
2012-01-06,2012-01-27,1616.85,1738.89,7.548010019482332,1584.513,1665.3555,37.04171327648368,80.84249999999997,43.800786723516296,118.24719444422591,0.23679271446870206
2012-02-06,2012-02-27,1720.3,1766.3,2.673952217636466,1685.894,1771.909,38.39122900020482,80.40599999999995,42.01477099979513,109.43846314368051,0.15000025084679813
2012-03-06,2012-03-27,1674.0,1680.05,0.3614097968936747,1640.52,1724.22,38.234689656438604,39.52999999999997,1.2953103435613684,3.387788302194947,0.2213157922269292
2012-04-04,2012-04-25,1620.23,1644.7,1.5102794047758605,1587.8254,1668.8369,36.4012221627886,56.8746000000001,20.4733778372115,56.2436550774401,0.16548590124420753
2012-05-03,2012-05-24,1635.76,1559.0,-4.692619944246101,1603.0448,1684.8328000000001,35.16800515033465,0.0,-35.16800515033465,-100.0,0.09198486139888788
