date,open,high,low,close,adjusted_close,volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,Returns,Volatility_20,Momentum_10,Momentum_30
2014-01-02,1204.88,1231.04,1203.72,1224.89,1224.89,0,1219.54848,1255.854192,1339.0407975,1212.6558258880664,1225.1688673121762,-12.513041424109815,-15.2613225522344,2.748281128124585,44.83951309016582,1219.54848,1258.696711498065,1180.4002485019348,0.01574757442574004,17.960838098157957,2.9232837576674386,-1.437135385234356
2014-01-03,1224.9399,1240.38,1222.14,1236.55,1236.55,0,1219.9334800000001,1253.542592,1337.2398475,1216.3318526745177,1226.011914177941,-9.680061503423303,-14.145070342472183,4.465008839048879,48.5573109904773,1219.9334800000001,1259.6146913773443,1180.252268622656,0.009519222134232397,18.244263282761356,2.767504674838972,-0.5669025410099726
2014-01-06,1236.9301,1248.76,1233.1,1238.05,1238.05,0,1219.788985,1251.2595919999999,1335.4355975,1219.6731061092073,1226.9036242388343,-7.230518129626944,-12.762159899903136,5.531641770276192,53.049486842327354,1219.788985,1259.1680178591175,1180.4099521408823,0.0012130524443005886,17.9046333838311,3.2706616395849375,-1.1615839054766042
2014-01-07,1238.17,1245.86,1225.2,1232.1,1232.1,0,1218.357985,1249.015592,1333.7168475,1221.58493593856,1227.2885409618837,-5.703605023323689,-11.350448924587246,5.646843901263557,55.645020467579755,1218.357985,1253.3049281500087,1183.4110418499915,-0.004805944832599662,16.934574737156076,2.304147465437789,-0.9008284404407707
2014-01-08,1231.97,1232.84,1218.83,1226.1,1226.1,0,1217.075485,1246.6815920000001,1332.0580974999998,1222.2795611787815,1227.200500890633,-4.920939711851588,-10.064547082040114,5.143607370188526,67.59534231738473,1217.075485,1248.5753195000395,1185.5756504999606,-0.0048697345994643815,16.84721105051665,1.7763758612102443,-0.9132051074834502
2014-01-09,1226.17,1231.91,1224.02,1228.0,1228.0,0,1217.2854849999999,1244.765592,1330.431498,1223.1596286897382,1227.2597230468825,-4.100094357144371,-8.871656537060966,4.771562179916595,63.591463133362154,1217.2854849999999,1249.029135505646,1185.5418344943537,0.001549628904657041,14.847640688425182,1.4289254150491315,-1.2980749909576872
2014-01-10,1228.01,1248.8101,1226.9399,1247.1,1247.1,0,1217.725485,1243.400592,1328.756998,1226.8427627374706,1228.729373191558,-1.8866104540873039,-7.474647320466234,5.58803686637893,72.82016799729145,1217.725485,1250.9069806811044,1184.5439893188955,0.01555374592833858,15.284595516799829,2.795118884520864,-0.5097767034439871
2014-01-13,1248.28,1255.1801,1243.72,1253.4399,1253.4399,0,1218.368985,1242.17459,1327.1556974999999,1230.934630008629,1230.559782584776,0.37484742385299796,-5.904748371602388,6.279595795455386,73.03182799613776,1218.368985,1253.83631811348,1182.90165188652,0.005083714216983504,15.368390834948473,4.767627883650949,2.7367648866849725
2014-01-14,1253.12,1255.38,1241.83,1245.1,1245.1,0,1219.118985,1240.84459,1325.4551975000002,1233.1139176996091,1231.6368357266444,1.4770819729646973,-4.428382302688971,5.905464275653668,67.63274313108624,1219.118985,1256.2272366326924,1182.0107333673077,-0.00665360979812446,15.242222836856461,3.2806602795404594,1.7329988806183305
2014-01-15,1245.1,1245.39,1234.49,1241.74,1241.74,0,1220.30249,1239.31139,1323.8701475,1234.4410072842848,1232.3852182654114,2.0557890188733836,-3.1315480383765,5.187337057249884,63.86709745209951,1220.30249,1258.7553378719754,1181.8496421280247,-0.002698578427435483,14.800409046222008,2.9720540675014506,-0.15438303073187498
2014-01-16,1241.49,1245.26,1236.55,1242.55,1242.55,0,1222.92499,1238.0033899999999,1322.2761475,1235.688544625164,1233.1381650605663,2.5503795645977334,-1.9951625177816537,4.545542082379387,63.31648217475186,1222.92499,1259.8278877437604,1186.0220922562396,0.00065231046756975,11.797742090958236,1.4417621174146023,1.4425902945594649
2014-01-17,1242.53,1255.28,1238.05,1253.8199,1253.8199,0,1225.453485,1237.315788,1321.1509970000002,1238.4779839136004,1234.6701454264503,3.807838487150093,-0.8345623167953043,4.642400803945398,77.41599718104608,1225.453485,1263.5894959885618,1187.3174740114382,0.009069977063297152,11.620057157705439,1.3966196271885556,2.031972982870167
2014-01-20,1254.01,1261.0,1251.3199,1254.35,1254.35,0,1228.2289850000002,1236.737188,1320.6564970000002,1240.9198325422772,1236.1279124318985,4.791920110378669,0.2907341686394903,4.501185941739179,75.39027136372806,1228.2289850000002,1266.2894654775635,1190.168504522437,0.00042278799371420206,11.440939519347273,1.3165865675861088,1.0806405692975085
2014-01-21,1254.1801,1256.24,1236.0699,1241.49,1241.49,0,1230.0859850000002,1236.207188,1320.019447,1241.007550612696,1236.5251041036097,4.48244650908623,1.1290766367288385,3.353369872357392,66.38434100790164,1230.0859850000002,1266.842740029932,1193.3292299700684,-0.010252321919719254,12.230830731066364,0.7621134648161831,-1.5253188654102412
2014-01-22,1241.55,1244.14,1236.14,1236.49,1236.49,0,1231.6754850000002,1235.357188,1319.316897,1240.3125428261274,1236.5225037996386,3.7900390264887847,1.6612691146808278,2.128769911807957,56.129795243701594,1231.6754850000002,1266.5091148795163,1196.841855120484,-0.0040274186662799805,12.384775870353625,0.8474023325993008,-1.2190932694228107
2014-01-23,1236.64,1265.8,1231.76,1264.35,1264.35,0,1234.357985,1234.8963880000001,1318.682397,1244.0106131605694,1238.5837998144802,5.426813346089148,2.414377960962492,3.012435385126656,62.54288493572446,1234.357985,1270.623962226075,1198.0920077739252,0.02253152067546038,14.46310969725716,2.960097719869692,3.3134499101160175
2014-01-24,1264.67,1273.3101,1257.2,1269.25,1269.25,0,1237.1609899999999,1234.480388,1318.0068970000002,1247.893595751251,1240.8553701985927,7.038225552658332,3.3391474793016602,3.699078073356672,63.65787718066396,1237.1609899999999,1275.162453662569,1199.1595263374306,0.0038755091549018683,14.47496455277966,1.7761205997915308,2.4993943309375766
2014-01-27,1268.85,1278.48,1252.16,1257.0699,1257.0699,0,1240.194485,1234.134786,1317.1609965000002,1249.305334866443,1242.0564464801785,7.248888386264525,4.121095660694234,3.1277927255702913,60.36526389810204,1240.194485,1273.9440049051125,1206.4449650948875,-0.00959629702580267,13.914981479843174,0.2896030356142276,1.3300338820085855
2014-01-28,1257.01,1261.51,1249.36,1256.55,1256.55,0,1242.744485,1233.7607859999998,1316.3769965,1250.419898733144,1243.1300430372023,7.2898556959416965,4.754847667743727,2.5350080281979697,63.242608058811975,1242.744485,1272.9981684666354,1212.4908015333644,-0.000413580819968673,13.814261486438884,0.9196048510159871,2.1502316884806083
2014-01-29,1256.9,1270.27,1249.65,1268.4,1268.4,0,1245.869485,1234.264786,1315.5624964999997,1253.1860681588141,1245.0018917011132,8.184176457700914,5.440713425735164,2.7434630319657503,66.1703749125439,1245.869485,1272.8313776036948,1218.907592396305,0.009430583741196319,14.03386807135562,2.146987292025715,4.131954988790065
2014-01-30,1268.24,1268.53,1238.39,1243.7,1243.7,0,1246.809985,1234.283786,1314.4417465,1251.7266730574581,1244.9054552788086,6.821217778649498,5.716814296318031,1.1044034823314668,48.69751562598171,1246.809985,1271.9406306656654,1221.6793393343348,-0.019473352254809284,15.169273108687278,0.09255160758119274,4.503823208133784
2014-01-31,1244.0699,1255.51,1238.75,1243.8,1243.8,0,1247.1724849999998,1234.2877859999999,1313.3457465,1250.5071848947723,1244.8235697026007,5.683615192171601,5.710174475488746,-0.026559283317144633,46.12169787713053,1247.1724849999998,1271.885677779621,1222.4592922203788,8.040524242169944e-05,14.81605003488641,-0.7991498619538628,3.3700394764180297
2014-02-03,1245.14,1266.54,1240.6801,1257.64,1257.64,0,1248.151985,1234.388586,1312.2506965,1251.6045410648073,1245.7729349098156,5.831606154991732,5.734460811389344,0.09714534360238858,54.83125288950539,1248.151985,1272.895659343889,1223.4083106561109,0.011127190866699,15.30400852998074,0.2622872404034027,4.9047412498749
2014-02-04,1257.99,1260.9301,1247.62,1255.0,1255.0,0,1249.296985,1234.622586,1311.1401965,1252.1269193625292,1246.4564212127923,5.670498149736886,5.721668279058852,-0.05117012932196552,55.13714551371454,1249.296985,1273.0110418225652,1225.5829281774347,-0.002099169873731821,15.201633605668988,1.0882085236288752,4.205588076555822
2014-02-05,1254.86,1273.73,1252.51,1258.01,1258.01,0,1250.8924849999999,1235.034786,1310.1422465,1253.0320086913707,1247.3122418636965,5.719766827674221,5.721287988781926,-0.0015211611077052822,55.88907511808625,1250.8924849999999,1272.2076510584595,1229.5773189415402,0.002398406374501949,15.04982311213475,1.740410355118116,4.425168091641063
2014-02-06,1258.14,1266.98,1252.88,1257.64,1257.64,0,1252.3744849999998,1235.304586,1309.0949465,1253.7409304311598,1248.0772609849043,5.663669446255426,5.709764280276626,-0.04609483402119974,51.586946172361166,1252.3744849999998,1270.9309935967096,1233.81797640329,-0.0002941153090991744,15.06044956174849,-0.5307074781508159,3.8770958949368106
2014-02-07,1257.6801,1272.1801,1256.22,1267.0601,1267.0601,0,1253.37249,1235.575988,1308.0767469999998,1255.7900334417504,1249.4833972082447,6.306636233505742,5.829138670922449,0.47749756258329334,54.91686273356849,1253.37249,1272.8583060019112,1233.8866739980888,0.007490299290734859,14.2963134766565,-0.17253496159149728,4.4403765642954784
2014-02-10,1266.3101,1278.3101,1265.4,1274.9,1274.9,0,1254.445495,1236.6729879999998,1307.103747,1258.7300282968658,1251.3661085261524,7.363919770713437,6.1360948908806465,1.2278248798327906,63.446832488126866,1254.445495,1276.1805659469537,1232.7104240530462,0.006187472875201605,14.345128737205085,1.4183857238169617,6.5613507188231335
2014-02-11,1274.79,1293.83,1273.8,1291.85,1291.85,0,1256.782995,1238.0321880000001,1306.299997,1263.8254085588865,1254.3649153019928,9.460493256893642,6.800974564083246,2.659518692810396,70.32603906594208,1256.782995,1283.7193480942215,1229.8466419057786,0.01329516040473755,14.697538437944138,2.8092793760693846,7.158558334370202
2014-02-12,1292.02,1296.52,1284.4,1291.25,1291.25,0,1259.2584949999998,1238.9839880000002,1305.392247,1268.044576472904,1257.0971437981414,10.947432674762695,7.630266186219137,3.317166488543558,62.348512669849455,1259.2584949999998,1289.295540690733,1229.2214493092665,-0.0004644502070673129,14.626344982903882,1.80148218227687,7.077701301932149
2014-02-13,1291.11,1302.8,1286.14,1302.7,1302.7,0,1262.265995,1240.540388,1304.614747,1273.3761800924574,1260.4751331464272,12.901046946030192,8.684422338181347,4.2166246078488445,64.48428163159264,1262.265995,1296.945441262743,1227.5865487372569,0.008867376573088226,14.815633049168738,4.743909302886551,6.352407154928197
2014-02-14,1302.83,1321.34,1299.97,1318.9301,1318.9301,0,1265.5215050000002,1242.34199,1303.9683975,1280.3844754628485,1264.8051306911364,15.579344771712158,10.06340682488751,5.515937946824648,75.87859772423029,1265.5215050000002,1308.1710470711653,1222.871962928835,0.01245881630459822,15.064489879044055,6.04036822640297,6.662092111115614
2014-02-17,1319.15,1330.37,1318.65,1329.1,1329.1,0,1269.259005,1244.105192,1303.4611475000002,1287.8791715454872,1269.567713602904,18.311457942583274,11.713017048426664,6.59844089415661,78.08314624138734,1269.259005,1320.1007940947388,1218.417215905261,0.007710719468757121,15.148141174615837,5.682071180942061,7.354307176608366
2014-02-18,1329.2,1332.71,1312.95,1321.6,1321.6,0,1273.2645049999999,1245.322792,1302.9391475000002,1293.06699130772,1273.4219570397258,19.645034267994106,13.299420492340152,6.345613775653954,71.31068738984135,1273.2645049999999,1327.4101122496954,1219.1188977503043,-0.005642916259122721,14.697310235741526,5.306772908366519,7.264020777534297
2014-02-19,1321.84,1323.39,1308.9301,1311.8,1311.8,0,1277.030005,1246.523792,1302.5336475,1295.9489926449937,1276.2647750367832,19.684217608210474,14.576379915514217,5.107837692696258,80.97707423580792,1277.030005,1330.8813355860782,1223.178674413922,-0.00741525423728806,14.964192871953344,4.275800669311058,6.989641954163606
2014-02-20,1311.64,1325.1801,1307.85,1322.89,1322.89,0,1279.957005,1248.505592,1302.2165975,1300.0937630073024,1279.718495404429,20.375267602873464,15.736157452986067,4.639110149887397,82.70614506657854,1279.957005,1337.165483599782,1222.748526400218,0.008454032626924901,13.265443108184188,5.188289176552918,7.727198697068416
2014-02-21,1322.72,1328.79,1316.12,1323.39,1323.39,0,1282.664005,1250.207392,1302.0375474999998,1303.6777994677175,1282.9534216707675,20.724377796949966,16.733801521778847,3.9905762751711187,80.56149484056901,1282.664005,1342.788569961654,1222.5394400383461,0.0003779603746343341,13.268403584977904,4.445716505475961,6.117392350252593
2014-02-24,1324.99,1339.0,1319.11,1337.0,1337.0,0,1286.6605100000002,1252.135994,1301.7517975,1308.8042918572994,1286.9568719173772,21.847419939922247,17.756525205407527,4.09089473451472,84.58748101906544,1286.6605100000002,1350.1535296391664,1223.1674903608339,0.01028419437958572,12.80790714493079,4.870970272178199,6.66646242871316
2014-02-25,1337.0,1344.01,1331.72,1340.75,1340.75,0,1290.87051,1254.3489940000002,1301.5740475,1313.7190161869455,1290.9415480716455,22.777468115300053,18.76071378738603,4.016754327914022,84.68309859154944,1290.87051,1357.0656361439655,1224.6753838560344,0.0028047868362004458,12.740982212629065,3.785269187599183,7.682113886434827
2014-02-26,1340.3101,1345.4,1322.14,1330.75,1330.75,0,1293.98801,1256.602596,1301.3807975,1316.3391675428002,1293.8903222885606,22.448845254239586,19.498340080756744,2.950505173482842,78.35699325110546,1293.98801,1361.5852673762768,1226.3907526237233,-0.007458512026850661,13.06572676927554,3.059051306873184,7.168167249182589
2014-02-27,1330.58,1336.48,1323.97,1331.4399,1331.4399,0,1298.375005,1259.429394,1301.081997,1318.6623571516002,1296.6717724894079,21.990584662192305,19.996788997043858,1.993795665148447,76.78478413177598,1298.375005,1363.5766264441372,1233.173383555863,0.000518429457073033,10.24172318214064,2.206179473401404,7.153828819765806
2014-02-28,1331.67,1333.91,1320.22,1326.4,1326.4,0,1302.505005,1261.892394,1300.783747,1319.8527637436616,1298.8738634161184,20.978900327543215,20.19321126314373,0.7856890643994845,71.93733504401956,1302.505005,1363.4782959757904,1241.5317140242096,-0.003785300410480419,10.498319601220917,0.5663605675539696,5.788718140460225
2014-03-03,1326.5,1355.41,1326.5,1350.9,1350.9,0,1307.168005,1264.9335939999999,1300.5643470000002,1324.6292616292521,1302.7276513112206,21.901610318031544,20.534891074121298,1.3667192439102465,73.63327244580566,1307.168005,1367.9586050288797,1246.3774049711203,0.01847104945717737,11.505363452705556,1.64020765931836,7.697213696336758
2014-03-04,1350.95,1352.61,1331.54,1334.9,1334.9,0,1311.163005,1267.544594,1300.334597,1326.209375224752,1305.11078825113,21.098586973621877,20.647630254021415,0.45095671960046246,65.5526481189313,1311.163005,1367.883878902757,1254.4421310972432,-0.011843955881264301,12.613127085146742,1.0063559322033955,7.524023552344361
2014-03-05,1334.83,1341.88,1332.58,1337.39,1337.39,0,1315.132005,1270.198394,1300.056797,1327.929471344021,1307.5018409732686,20.427630370752468,20.603630277367625,-0.1759999066151572,63.203186729370096,1315.132005,1367.1026999885978,1263.161310011402,0.0018653082627912987,12.618594420391133,1.9507546882146842,8.160195391794511
2014-03-06,1337.45,1353.37,1331.35,1351.35,1351.35,0,1319.817505,1273.011394,1299.744797,1331.532629598787,1310.7498527530263,20.782776845760736,20.639459591046247,0.1433172547144892,62.556148465100975,1319.817505,1366.602256725301,1273.032753274699,0.010438241649780355,12.810006470170174,2.1513504524185434,6.881006050539806
2014-03-07,1351.21,1352.9,1329.75,1340.25,1340.25,0,1323.477,1275.552596,1299.511547,1332.873763506666,1312.9350488453947,19.938714661271206,20.499310605091242,-0.5605959438200365,54.287478716417354,1323.477,1363.9041058572861,1283.049894142714,-0.008214008214008195,13.382552763432512,1.2740008614240628,5.593854638566076
2014-03-10,1339.27,1345.41,1329.47,1339.15,1339.15,0,1326.6895,1278.407596,1299.149297,1333.8393383517944,1314.8768970790693,18.962441272725073,20.19193673861801,-1.2294954658929385,57.09780328043895,1326.6895,1360.5395768652866,1292.8394231347133,-0.0008207423988061402,13.381641940723046,0.1608077786088291,6.529477795944372
2014-03-11,1339.35,1353.11,1338.0,1349.95,1349.95,0,1329.5945000000002,1281.2955960000002,1298.899547,1336.3179016822876,1317.474904702842,18.842996979445616,19.92214878678353,-1.0791518073379152,65.3053282601754,1329.5945000000002,1360.7178917546314,1298.471108245369,0.008064817234813004,12.943376444520288,0.6861831064702617,7.433050813736042
2014-03-12,1349.39,1371.1,1345.4399,1367.08,1367.08,0,1333.386,1284.5191960000002,1298.718447,1341.0505321927048,1321.1493562063351,19.901175986369708,19.917954226700765,-0.016778240331056793,66.90903330379322,1333.386,1363.292921494192,1303.479078505808,0.012689358865143108,13.413351755776235,2.7300394514371495,7.779880163986119
2014-03-13,1367.5,1375.46,1364.65,1370.6,1370.6,0,1336.7810000000002,1287.4333960000001,1298.503197,1345.596604163058,1324.8123668577177,20.784237305340184,20.091210842428648,0.6930264629115364,67.65654522633739,1336.7810000000002,1367.4275228661625,1306.134477133838,0.002574831026713964,13.226179863203066,2.9411842021558554,10.203425263327158
2014-03-14,1370.59,1388.4,1368.0601,1382.24,1382.24,0,1339.946495,1290.347196,1298.492047,1351.2340496764336,1329.0662656089978,22.167784067435832,20.50652548743009,1.6612585800057431,67.17281684302593,1339.946495,1375.5131954411195,1304.3797945588803,0.008492630964541226,12.904145645714085,4.209891435464419,11.130406817816386
2014-03-17,1382.0699,1392.37,1362.53,1366.95,1366.95,0,1341.838995,1292.925196,1298.3922969999999,1353.6518881877514,1331.8724681564793,21.77942003127214,20.7611043961985,1.0183156350736375,59.14422608435867,1341.838995,1378.9692495380164,1304.7087404619838,-0.011061754832735193,13.578161230485817,1.1880968243393353,8.691676473394615
2014-03-18,1366.8,1367.77,1350.8,1356.25,1356.25,0,1343.5714950000001,1295.4081959999999,1298.275547,1354.0515976973281,1333.6782112559995,20.37338644132865,20.68356080522453,-0.31017436389588227,58.856639145094704,1343.5714950000001,1379.9514897376382,1307.191500262362,-0.00782764548813053,13.750360652271906,1.5993707393812118,8.06772908366533
2014-03-19,1355.95,1360.26,1328.0,1331.45,1331.45,0,1344.553995,1297.515196,1297.990797,1350.5744288208161,1333.5131585703698,17.06127025044634,19.959102694268893,-2.8978324438225513,50.00300470221019,1344.553995,1378.2861932767844,1310.8217967232156,-0.01828571428571424,15.138688643817764,-0.4441486776482595,5.837791432500539
2014-03-20,1331.05,1335.21,1320.85,1328.5,1328.5,0,1344.834495,1299.525196,1297.703047,1347.178362848383,1333.1418134910832,14.036549357299691,18.77459202687505,-4.738042669575361,50.632606338113,1344.834495,1377.894788162248,1311.7742018377521,-0.002215629576777234,14.893753916186059,-1.6909016909016805,5.634362774720891
2014-03-21,1328.55,1343.04,1328.45,1334.55,1334.55,0,1345.392495,1301.2741959999998,1297.422297,1345.2355377947854,1333.2461236028548,11.989414191930564,17.417556459886153,-5.4281422679555895,44.458754151697896,1345.392495,1377.2849008456938,1313.5000891543064,0.004554008280015065,14.971948100903063,-0.4252937884723029,5.326495562444111
2014-03-24,1334.74,1334.86,1308.04,1309.62,1309.62,0,1344.023495,1302.397798,1297.046147,1339.7562242878953,1331.4960403730136,8.260183914881736,15.586081950885271,-7.325898036003535,41.9212578294771,1344.023495,1379.573609580244,1308.4733804197558,-0.01868045408564689,15.949994065870342,-2.205130119852161,2.723350851047135
2014-03-25,1309.6,1317.86,1306.2,1311.05,1311.05,0,1342.538495,1303.7167980000002,1296.759397,1335.3398820897576,1329.9815188639013,5.3583632258562375,13.540538205879464,-8.182174980023227,41.52509652509646,1342.538495,1381.0243958351043,1304.0525941648957,0.0010919197935279623,15.9075326221591,-2.881588206970631,1.4862406626156233
2014-03-26,1311.25,1317.01,1298.9,1304.1,1304.1,0,1341.205995,1304.963998,1296.523397,1330.5337463836408,1328.064369318427,2.4693770652138483,11.32630597774634,-8.856928912532492,34.079115843385665,1341.205995,1383.1045437329994,1299.3074462670006,-0.0053010945425422396,15.810786298990628,-4.606899376773854,0.9951597289448166
2014-03-27,1304.14,1307.15,1289.3,1291.14,1291.14,0,1339.191,1305.935798,1296.589097,1324.4731700169268,1325.3292308503956,-0.8560608334687458,8.889832615503323,-9.745893448972069,33.65723793677205,1339.191,1386.5831889632611,1291.798811036739,-0.009937888198757627,16.113532736484125,-5.797460966000278,-0.8873877331695645
2014-03-28,1293.64,1299.2,1285.84,1294.0,1294.0,0,1337.5710000000001,1306.7394,1296.5728470000001,1319.7849900143226,1323.0085470836998,-3.2235570693771933,6.46715467852722,-9.690711747904412,35.14900335504238,1337.5710000000001,1388.8590857816946,1286.2829142183057,0.002215096736217559,16.140747634249813,-6.3838407223058224,-1.8901759843072852
2014-03-31,1294.3,1298.8101,1282.65,1284.25,1284.25,0,1334.2385,1307.3374000000001,1296.584597,1314.3180684736576,1320.1375435960183,-5.8194751223607,4.009828718349636,-9.829303840710336,28.239268680445107,1334.2385,1390.317537184775,1278.159462815225,-0.0075347758887172045,14.495928909735728,-6.049965251106482,-3.374463922955373
2014-04-01,1283.79,1288.25,1277.4399,1279.15,1279.15,0,1331.4509999999998,1308.0906,1296.593597,1308.9075964007873,1317.1014292555724,-8.193832854785114,1.5690964037226864,-9.7629292585078,18.35456704815377,1331.4509999999998,1392.6959432154686,1270.206056784531,-0.003971189410161502,14.085474115921922,-5.6847926267281075,-3.2120157384987746
2014-04-02,1279.85,1295.21,1278.65,1289.8,1289.8,0,1329.0715,1309.1568,1296.910847,1305.9679661852815,1315.0791011625672,-9.111134977285701,-0.5669498724789912,-8.54418510480671,22.340134191428135,1329.0715,1392.9847195451284,1265.1582804548716,0.008325841379040577,14.506672559615112,-3.1281685380600166,-1.6770849214819306
2014-04-03,1289.89,1294.2,1281.59,1287.3,1287.3,0,1325.8690000000001,1309.6158,1297.343597,1303.095971387546,1313.0213899653402,-9.92541857779429,-2.438643613542051,-7.4867749642522385,15.330119777972428,1325.8690000000001,1391.4781774388512,1260.2598225611491,-0.0019382850054271428,13.771827903319146,-3.1012420022581866,-2.690321946647123
2014-04-04,1286.62,1307.09,1284.33,1302.7,1302.7,0,1323.9915,1310.2848,1297.685847,1303.0350527125388,1312.2568425605002,-9.221789847961418,-3.795272860425924,-5.426516987535494,26.556228563088325,1323.9915,1390.0156886376137,1257.9673113623865,0.011963023382272953,14.483883099044856,-2.3865722528192967,-1.5634091235387948
2014-04-07,1302.9,1304.8,1295.8,1296.65,1296.65,0,1321.8664999999999,1311.076402,1297.902597,1302.0527369106098,1311.1007801486112,-9.048043238001355,-4.845826935941011,-4.202216302060345,27.48904668378907,1321.8664999999999,1388.5687197294365,1255.1642802705633,-0.0046442005066400505,14.527816280107844,-0.9903636169270369,-3.017950635751676
2014-04-08,1296.29,1314.9301,1296.29,1308.72,1308.72,0,1319.8049999999998,1312.119802,1298.2336970000001,1303.078469693593,1310.924426063529,-7.845956369935948,-5.445852822739998,-2.4001035471959495,40.50146259924777,1319.8049999999998,1385.3918823533636,1254.218117646636,0.009308602938341126,14.643484409429083,-0.17772014797299285,-2.3889614022002625
2014-04-09,1308.25,1315.3,1300.9399,1311.9,1311.9,0,1317.046,1312.9898019999998,1298.531697,1304.435628202271,1310.9966907995638,-6.561062597292903,-5.668894777650579,-0.8921678196423235,43.076409743076425,1317.046,1378.7892846209306,1255.3027153790695,0.002429855125618996,13.749663058216003,0.5981136415919242,-1.4164944580123962
2014-04-10,1311.64,1324.9,1310.84,1318.92,1318.92,0,1314.462,1314.4942020000003,1298.8747970000002,1306.6639930942292,1311.5836025921885,-4.9196094979593,-5.519037721712324,0.5994282237530237,43.53330575093094,1314.462,1370.8629098843373,1258.0610901156626,0.0053510176080493466,13.907179628826219,2.1515869696547174,-0.9403278360517797
2014-04-11,1317.9399,1324.33,1314.24,1318.47,1318.47,0,1311.2735,1315.987602,1299.348147,1308.480301848963,1312.0937061038783,-3.6134042549151673,-5.137911028352893,1.524506773437726,54.59167790806276,1311.2735,1357.905144225241,1264.641855774759,-0.0003411882449276815,13.376410971936586,1.8910355486862374,-0.5978588661037398
2014-04-14,1318.9399,1331.2,1318.84,1326.4,1326.4,0,1309.2459999999999,1317.362802,1299.795147,1311.237178487584,1313.153431577665,-1.9162530900809998,-4.4935794406985154,2.5773263506175157,57.46087294643734,1309.2459999999999,1348.651174332846,1269.8408256671537,0.006014547164516548,13.270082364368669,3.2820712478100145,-1.8136057443186027
2014-04-15,1326.8101,1328.51,1290.95,1302.65,1302.65,0,1306.566,1318.315802,1300.058647,1309.9160741048788,1312.3753996089492,-2.4593255040704207,-4.086728653372897,1.6274031493024763,49.39416729339023,1306.566,1339.2241337654802,1273.9078662345198,-0.01790560916767192,14.34869558062816,1.83715748739397,-2.415911304217544
2014-04-16,1302.84,1307.6,1293.59,1302.8,1302.8,0,1305.1335,1319.211602,1300.251397,1308.821293473359,1311.666110749027,-2.8448172756679924,-3.8383463778319165,0.9935291021639241,55.45573647763423,1305.1335,1335.6382304526906,1274.6287695473093,0.00011514988676908366,12.997476235281436,1.0079082028221498,-2.5863809360022194
2014-04-17,1302.4,1304.8,1293.24,1294.85,1294.85,0,1303.451,1319.955802,1300.299147,1306.6718637082267,1310.420472915766,-3.7486092075391753,-3.8203989437733683,0.07178973623419305,50.37963376507366,1303.451,1332.1901139297115,1274.7118860702885,-0.006102241326374047,13.116181933473712,0.5864988736114407,-4.181004181004178
2014-04-18,1293.78,1293.78,1293.78,1293.78,1293.78,0,1301.4125,1320.4902,1300.343547,1304.6885000608074,1309.1878452923759,-4.499345231568441,-3.9561882013323832,-0.5431570302360575,54.61411833058972,1301.4125,1326.4028980506116,1276.4221019493882,-0.0008263505425338824,12.938277749882221,-0.684731711061648,-3.4672635702294397
2014-04-21,1294.67,1301.51,1282.01,1290.15,1290.15,0,1300.439,1320.7952000000002,1300.381297,1302.4518077437601,1307.7776345299776,-5.325826786217476,-4.230115918309402,-1.0957108679080738,55.40275049115915,1300.439,1325.5995237162376,1275.2784762837625,-0.0028057320409961006,11.264230431991768,-0.5012917903829073,-3.6590374491281774
2014-04-22,1290.24,1293.0,1277.6,1283.5,1283.5,0,1299.0615000000003,1320.6282,1300.335797,1299.536145013951,1305.9792912314608,-6.44314621750982,-4.672721978149486,-1.7704242393603344,46.7791411042945,1299.0615000000003,1324.786290643955,1273.3367093560455,-0.005154439406270694,11.348526821992031,-1.92707378201602,-4.922404533501245
2014-04-23,1283.51,1289.22,1281.05,1283.9,1283.9,0,1298.0515,1320.4812,1300.375297,1297.130584242574,1304.3437881772786,-7.213203934704552,-5.1808183694605,-2.032385565244052,48.22361546499485,1298.0515,1324.5188210819344,1271.5841789180656,0.0003116478379432408,11.24321128013165,-2.1343090174555934,-6.084501272785781
2014-04-24,1284.01,1298.51,1268.85,1293.85,1293.85,0,1298.1870000000001,1320.3042,1300.419047,1296.6258789744857,1303.5664705345173,-6.940591560031635,-5.532773007574727,-1.4078185524569076,45.09695290858717,1298.1870000000001,1324.5328064972598,1271.8411935027405,0.007749824752706358,11.079293082480207,-1.9007976222970457,-5.599737341310373
2014-04-25,1294.01,1305.61,1290.6,1303.45,1303.45,0,1298.6595,1319.9945980000002,1300.454547,1297.6757437476417,1303.557843087516,-5.88209933987423,-5.602638274034628,-0.2794610658396026,53.62473347547972,1298.6595,1325.028082960779,1272.2909170392209,0.007419716350427041,11.359807358996592,-1.1391992233422021,-5.700167843500403
2014-04-28,1303.2,1306.61,1292.3,1296.1,1296.1,0,1299.252,1319.334598,1300.255547,1297.43332163262,1303.0054102662184,-5.572088633598469,-5.596528345947396,0.0244397123489275,42.91647956892675,1299.252,1324.776318723658,1273.7276812763419,-0.00563888143005109,11.203282453597142,-2.284378769601947,-5.183071802187367
